epoch,train_loss,val_loss
238,0.0037649155128747225,0.2462611347436905
239,0.0023332569980993867,0.24584388732910156
240,0.0019399865996092558,0.2455633580684662
241,0.001951307087438181,0.24475781619548798
242,0.003015786031028256,0.24538181722164154
243,0.0017113020294345915,0.24852891266345978
244,0.004369747941382229,0.24612633883953094
245,0.0013794547121506184,0.24505077302455902
246,0.001675811130553484,0.24433396756649017
247,0.0033258601906709373,0.2441662698984146
248,0.001979788445169106,0.24477072060108185
249,0.0038318875012919307,0.24305909872055054
250,0.002216075430624187,0.24179449677467346
251,0.0018411386699881405,0.2405213862657547
252,0.0023534394276794046,0.2401907593011856
253,0.002764679113170132,0.23982220888137817
254,0.001897447364171967,0.2398274540901184
255,0.0016474912990815938,0.2384995073080063
256,0.0032935192866716534,0.2385500967502594
257,0.0015448949707206339,0.23961672186851501
258,0.0019927200628444552,0.23553651571273804
259,0.0015497179701924324,0.23225551843643188
260,0.0024248168047051877,0.23108524084091187
261,0.001835893839597702,0.23384830355644226
262,0.001460971194319427,0.23721274733543396
263,0.0015947012579999864,0.24109198153018951
264,0.001995931757846847,0.24282360076904297
265,0.0018511235539335757,0.2422625571489334
266,0.0016451581032015383,0.23917853832244873
267,0.0016214607458095998,0.23735985159873962
268,0.0020023678080178797,0.2365342676639557
269,0.0014135618694126606,0.23704537749290466
270,0.0017396202019881457,0.237260639667511
271,0.0016251429042313248,0.23732824623584747
272,0.00182817192398943,0.23705820739269257
273,0.0024291576264658943,0.239705428481102
274,0.001521717756986618,0.24577151238918304
275,0.0026719060260802507,0.24759164452552795
276,0.002055836928775534,0.2437645047903061
277,0.002667338034370914,0.245538592338562
278,0.0027367859293008223,0.2524557113647461
279,0.0012768534652423114,0.251197874546051
280,0.0014085361472098157,0.24953709542751312
281,0.0011036994983442128,0.2487553358078003
282,0.001231739719514735,0.24869753420352936
283,0.0011424421099945903,0.24937529861927032
284,0.0017415341135347262,0.24947461485862732
285,0.0017066443979274482,0.24986204504966736
286,0.0011906370491487905,0.25103405117988586
287,0.0016956534382188693,0.2513568103313446
288,0.0017397016345057636,0.25025179982185364
289,0.001664362323936075,0.251043438911438
290,0.0014185538311721757,0.25087836384773254
291,0.0012692956952378154,0.2503435015678406
292,0.0017969107429962605,0.24958111345767975
293,0.0018016323010670021,0.24339503049850464
294,0.0012783377314917743,0.23899541795253754
295,0.0012643771478906274,0.23720642924308777
296,0.00242050459200982,0.2376936823129654
297,0.0015343341510742903,0.2433348000049591
298,0.001381621288601309,0.24819177389144897
299,0.0020535572548396885,0.2507704198360443
300,0.0013656793889822438,0.2519153654575348
301,0.0020106437586946413,0.24891220033168793
302,0.0028977717011002824,0.24985259771347046
303,0.0015883167798165232,0.2757542133331299
304,0.002775908462353982,0.2816307246685028
305,0.002144235244486481,0.2571215033531189
306,0.002390736888628453,0.251695454120636
307,0.0018936214328277856,0.2592383325099945
308,0.0014591232320526615,0.2631482779979706
309,0.0013726831675739959,0.2637717127799988
310,0.0028910629771417007,0.25473445653915405
311,0.0011628745560301468,0.24434448778629303
312,0.0013171207392588258,0.23922587931156158
313,0.0033939187123905867,0.24670976400375366
314,0.0020509673340711743,0.2534475326538086
315,0.0011738040921045467,0.2574223577976227
316,0.0010389133385615423,0.25983187556266785
317,0.0014686659269500524,0.2610437572002411
318,0.0012463984312489629,0.26274245977401733
319,0.0012867098848801106,0.26326891779899597
320,0.0011490616452647373,0.2620236873626709
321,0.0029098797967890278,0.2601829767227173
322,0.0009034427348524332,0.27043431997299194
323,0.0017053206538548693,0.2708839476108551
324,0.0026479956140974537,0.25547999143600464
325,0.00625574032892473,0.26405587792396545
326,0.0022923194337636232,0.26130491495132446
327,0.0037252935871947557,0.23948393762111664
328,0.0009952418768079951,0.25747814774513245
329,0.001211950380820781,0.27794432640075684
330,0.002651231989148073,0.2719973921775818
331,0.0031140643259277567,0.24467767775058746
332,0.002595177575130947,0.2562972903251648
333,0.002381649217568338,0.26340389251708984
334,0.002332754578674212,0.2525631785392761
335,0.0013094477471895516,0.24329067766666412
336,0.0014974875084590167,0.24323657155036926
337,0.001378941349685192,0.2411431223154068
338,0.0014272377011366189,0.23728817701339722
339,0.0020392926962813362,0.23021766543388367
340,0.0011008874280378222,0.2398008108139038
341,0.0013137216010363773,0.24918827414512634
342,0.001221421014633961,0.2516399323940277
343,0.0016558700299356133,0.24478241801261902
344,0.0012715371995000169,0.2428426742553711
345,0.001331952356849797,0.2444012612104416
346,0.0009374542714795098,0.24621060490608215
347,0.0010861194314202294,0.24824193120002747
348,0.0010365932976128533,0.2494126856327057
349,0.0011338040203554556,0.24856245517730713
350,0.0009822014544624835,0.24725760519504547
351,0.000958982651354745,0.24486427009105682
352,0.0013263711443869397,0.24278873205184937
353,0.0014292481500888243,0.24176976084709167
354,0.000756654582801275,0.24218760430812836
355,0.001307164056925103,0.24145986139774323
356,0.0008548627083655447,0.24309110641479492
357,0.0007326999038923532,0.24586385488510132
358,0.0012140779435867444,0.24908365309238434
359,0.0037063064810354263,0.25568076968193054
360,0.0007947017584228888,0.2628912627696991
361,0.001731875687255524,0.2546232044696808
362,0.0010796261776704341,0.24668702483177185
363,0.0010752520902315155,0.23963187634944916
364,0.0009212020231643692,0.2368364930152893
365,0.0010626879229675978,0.2373422086238861
366,0.00070266863622237,0.2411053627729416
367,0.000713684581569396,0.24367263913154602
368,0.0008777317416388541,0.24438390135765076
369,0.002416585761238821,0.2626717984676361
370,0.0015441843061125837,0.27788442373275757
371,0.002459531038766727,0.27135032415390015
372,0.000991101362160407,0.259741872549057
373,0.0008645704656373709,0.26494893431663513
374,0.0019317272526677698,0.2643757164478302
375,0.0007132144237402827,0.2747962176799774
376,0.0017763313226168975,0.2986462116241455
377,0.0009912408859236166,0.31751182675361633
378,0.0012247637787368149,0.3200201690196991
379,0.002805314608849585,0.28344687819480896
380,0.0007513821619795635,0.27166831493377686
381,0.0017632140225032344,0.2748940885066986
382,0.0015224915114231408,0.27032944560050964
383,0.0008350173739017919,0.2636590600013733
384,0.0012511161185102537,0.25739219784736633
385,0.0010071210854221135,0.2560579180717468
386,0.0007154674094635993,0.2558668553829193
387,0.0008276376029243693,0.25615859031677246
388,0.0011960317933699116,0.2569495737552643
389,0.0006528881640406325,0.25923091173171997
390,0.0006768714811187238,0.26116955280303955
391,0.001164250061265193,0.2613242268562317
392,0.0008238799491664395,0.2619035840034485
393,0.0008805777761153877,0.2644107937812805
394,0.0007116326451068744,0.2671825587749481
395,0.001074264306225814,0.2703661322593689
396,0.0016982653905870393,0.2813913822174072
397,0.0012654437159653753,0.28691422939300537
398,0.001583769655553624,0.25982511043548584
399,0.0006648140406468883,0.27120381593704224
400,0.001061390466929879,0.2773231863975525
401,0.0007011667476035655,0.2796045243740082
402,0.0005999588247505017,0.2803211510181427
403,0.0008630800293758512,0.2794511914253235
404,0.001891633786726743,0.2726318836212158
405,0.0006966965447645634,0.26473313570022583
406,0.000936430849833414,0.2589140832424164
407,0.0007575696799904108,0.2535035014152527
408,0.0008728220855118707,0.24940325319766998
409,0.0009270515147363767,0.2465064823627472
410,0.0006959595048101619,0.24825166165828705
411,0.0008236611320171505,0.24908405542373657
412,0.0007176892395364121,0.25010764598846436
413,0.0005519470141734928,0.25162211060523987
414,0.00104118407034548,0.25546473264694214
415,0.0006600977067137137,0.259670615196228
416,0.000801601679995656,0.2622261643409729
417,0.0006624835223192349,0.26289835572242737
418,0.0009610381384845823,0.2589931786060333
419,0.0005735452359658666,0.25676876306533813
420,0.0005752481956733391,0.2552259564399719
421,0.0006458967109210789,0.2541917562484741
422,0.0006388519177562557,0.2540072500705719
423,0.0006002463851473294,0.2542700469493866
424,0.0007060683710733429,0.25237128138542175
425,0.0006903336616232991,0.2503756582736969
426,0.0007391060353256762,0.24852651357650757
427,0.0008112514406093396,0.2477782666683197
428,0.0009966837242245674,0.2478475421667099
429,0.0007120469526853412,0.24642738699913025
430,0.0006906929047545418,0.24594298005104065
431,0.0005171036900719628,0.24722367525100708
432,0.0007976439374033362,0.2489040642976761
433,0.0006056985512259416,0.25087469816207886
434,0.0006925436173332855,0.2530916631221771
435,0.0004840861656703055,0.25499242544174194
436,0.0018176062148995697,0.24596591293811798
437,0.0008907759984140284,0.24590149521827698
438,0.0005975910826236941,0.24783283472061157
439,0.000556910403247457,0.2491275817155838
440,0.000699627518770285,0.2496878057718277
441,0.0007665318844374269,0.2494194358587265
442,0.0005009816595702432,0.24892516434192657
443,0.0008828259960864671,0.24754804372787476
444,0.0004486811376409605,0.2488887757062912
445,0.000691922105033882,0.250120609998703
446,0.00098540642648004,0.2519197165966034
447,0.0013006093868170865,0.24941764771938324
448,0.0007415209402097389,0.25048598647117615
449,0.0005727446914534084,0.25100207328796387
450,0.0011046973668271676,0.2630961835384369
451,0.0008829672733554617,0.2731077969074249
452,0.0004937253761454485,0.27695247530937195
453,0.0006179407791933045,0.27735039591789246
454,0.000796961467131041,0.2689470946788788
455,0.0007386141151073389,0.26349660754203796
456,0.0015309964801417664,0.26231908798217773
457,0.0006143766368040815,0.26303619146347046
458,0.0007184220739873126,0.2636829614639282
459,0.0007231439813040197,0.2611843943595886
460,0.0020094823121326044,0.2682323753833771
461,0.0011534099758137017,0.28479984402656555
462,0.0009604977531125769,0.2894112765789032
463,0.0012986326910322532,0.2629042863845825
464,0.0005785520625067875,0.25599056482315063
465,0.0011469598539406434,0.2675545811653137
466,0.0007942924203234725,0.27666085958480835
467,0.0005754079029429704,0.27918440103530884
468,0.0006827901670476422,0.2779506742954254
469,0.0006832842045696452,0.27365246415138245
470,0.0005456560174934566,0.26842331886291504
471,0.0005844475163030438,0.2630045711994171
472,0.000538504908035975,0.2583593428134918
473,0.0013662433993886225,0.25257477164268494
474,0.0005008971784263849,0.24254681169986725
475,0.0004782210598932579,0.23634716868400574
476,0.0004862173809669912,0.23259593546390533
477,0.0007130501326173544,0.23148880898952484
478,0.0006131755362730473,0.23483048379421234
479,0.0010632837511366233,0.23631060123443604
480,0.0005085558950668201,0.24080145359039307
481,0.0004588852825690992,0.24495042860507965
482,0.0005557496260735206,0.24764834344387054
483,0.000514411942276638,0.24916455149650574
484,0.00045231205149320886,0.25002020597457886
485,0.0004497253175941296,0.2507258355617523
486,0.00045187750220065936,0.25127536058425903
487,0.0009770056858542375,0.25765541195869446
488,0.0004727874184027314,0.2645326852798462
489,0.00048282772331731394,0.2700028121471405
490,0.0005063621065346524,0.2732950448989868
491,0.0008024168273550458,0.2730511724948883
492,0.000445757330453489,0.27249518036842346
493,0.0007551064190920442,0.27076461911201477
494,0.0003946487922803499,0.26936665177345276
495,0.0005721221459680237,0.2688146233558655
496,0.0005099081172375008,0.2683280110359192
497,0.0006126060616225004,0.26865360140800476
498,0.00044245315075386316,0.26848629117012024
499,0.0006898791107232682,0.2684440612792969
500,0.00045213116391096264,0.2680588960647583
501,0.0004762850294355303,0.26762428879737854
502,0.00057554312661523,0.26725733280181885
503,0.0004524213800323196,0.266787588596344
504,0.00047062851081136614,0.26639899611473083
505,0.0016560024887439795,0.2810010313987732
506,0.0007705474126851186,0.28470146656036377
507,0.0007507573754992336,0.2843608260154724
508,0.0004838016029680148,0.28216084837913513
509,0.0016915616433834657,0.26893380284309387
510,0.0003383837793080602,0.2580840587615967
511,0.0011352485671523027,0.25234630703926086
512,0.0008784654128248803,0.24854880571365356
513,0.0004464504381758161,0.24631719291210175
514,0.0008284619907499291,0.24602928757667542
515,0.0004961197701049969,0.24873968958854675
516,0.0006449880747823045,0.25189945101737976
517,0.000448185543064028,0.25490817427635193
518,0.0004819685564143583,0.2569456994533539
519,0.0004405933723319322,0.2577163577079773
520,0.0003667934870463796,0.2581895887851715
521,0.0006010440338286571,0.25690072774887085
522,0.0010164019622607157,0.2526945471763611
523,0.0004956488919560798,0.25995779037475586
524,0.0007972659805091098,0.2603173851966858
525,0.006252463012060616,0.2858962118625641
526,0.001508911736891605,0.31187620759010315
527,0.008598363063356373,0.29466554522514343
528,0.024484213266987354,0.43464764952659607
529,0.0017566443420946598,0.3334064185619354
530,0.000563942659937311,0.2887430787086487
531,0.004944765525578987,0.28540316224098206
532,0.00044414130388759077,0.2726646065711975
533,0.000827338059025351,0.26383569836616516
534,0.0013669107720488682,0.23101462423801422
535,0.00047375031863339245,0.22313810884952545
536,0.0009530739407637157,0.22768434882164001
537,0.0008868444638210349,0.22895468771457672
538,0.0005105446907691658,0.23061051964759827
539,0.0007570096640847623,0.22843481600284576
540,0.0005026520666433498,0.2266915887594223
541,0.0007455197046510875,0.2260136604309082
542,0.000861952496052254,0.22710399329662323
543,0.0016132334203575738,0.22162708640098572
544,0.0008263974887086079,0.2505930960178375
545,0.001177269034087658,0.2667330503463745
546,0.0022160465305205435,0.26444393396377563
547,0.0004866580566158518,0.2797129452228546
548,0.0010244531731586903,0.29029715061187744
549,0.0004776442438014783,0.29340851306915283
550,0.0008447679938399233,0.29169267416000366
551,0.00044876344327349216,0.2875623106956482
552,0.006376480479957536,0.38183271884918213
553,0.0039849980603321455,0.2968568205833435
554,0.0005734155492973514,0.2894657850265503
555,0.0005252695773378946,0.3052409589290619
556,0.001391992234857753,0.30967986583709717
557,0.007374301232630387,0.28888779878616333
558,0.0017146957688964903,0.34337636828422546
559,0.0027976899000350386,0.3599608838558197
560,0.011246929643675685,0.3230650722980499
561,0.0077759292180417106,0.4293419420719147
562,0.050411698466632515,0.3260228931903839
563,0.01369227099348791,0.28534436225891113
564,0.05841213115490973,0.3175129294395447
565,0.0040059664970613085,0.29825684428215027
566,0.06818680507421959,0.31131330132484436
567,0.0022059255716158077,0.4965091645717621
568,0.04961648852622602,0.38888096809387207
569,0.004181975018582307,0.34611719846725464
570,0.025539524853229523,0.3359151780605316
571,0.0019956784963142127,0.23976968228816986
572,0.007547109096776694,0.16135093569755554
573,0.00638474419247359,0.11698025465011597
574,0.014812546753091738,0.2977863848209381
575,0.00757024553604424,0.34317344427108765
576,0.011477234846097417,0.31999140977859497
577,0.0010724124003900215,0.3103981614112854
578,0.009503983543254435,0.29530081152915955
579,0.0008129916532197967,0.28349804878234863
580,0.0010721660364652053,0.2856697142124176
581,0.0007614093774463981,0.288432240486145
582,0.0006445186081691645,0.28804275393486023
583,0.0010045470990007743,0.2813590466976166
584,0.0006335697617032565,0.2745695412158966
585,0.0038124076017993502,0.28506872057914734
586,0.0020707457879325375,0.29945048689842224
587,0.0036737560003530234,0.2798677980899811
588,0.0005121288995724171,0.2731776833534241
589,0.000684357451973483,0.27334752678871155
590,0.0005751038479502313,0.27603787183761597
591,0.0006010072902427055,0.27913495898246765
592,0.000564714013307821,0.28101250529289246
593,0.0010871479025809094,0.2809896171092987
594,0.0004197278758510947,0.2782021164894104
595,0.0004271609868737869,0.27616649866104126
596,0.000656952426652424,0.27427375316619873
597,0.0006265269403229468,0.2725003659725189
598,0.0005103528455947526,0.2708725929260254
599,0.0004750818698084913,0.26978421211242676
600,0.0003768706592381932,0.2690735161304474
601,0.0004894813973805867,0.26845547556877136
602,0.0005770699644926935,0.2680198550224304
603,0.00040538458415539935,0.2677530348300934
604,0.00037291225453373045,0.26760566234588623
605,0.0006720760648022406,0.26727259159088135
606,0.000561395259865094,0.26698485016822815
607,0.0004755970949190669,0.2668236196041107
608,0.00039434816426364705,0.2667251229286194
609,0.00035589760227594525,0.2667297422885895
610,0.0006725788625772111,0.2671995759010315
611,0.00044076724589103833,0.26776859164237976
612,0.0005882261102669872,0.2679942846298218
613,0.0006443735401262529,0.26746663451194763
614,0.0005639025112031959,0.26725250482559204
615,0.0005915646761422977,0.2666967809200287
616,0.00036999755684519187,0.26608139276504517
617,0.0006548522651428357,0.26495614647865295
618,0.00039485350862378255,0.26443570852279663
619,0.00044619449909077957,0.264052152633667
620,0.0004535040570772253,0.2639206647872925
621,0.0003917066569556482,0.26409396529197693
622,0.00034174421307398006,0.2643023133277893
623,0.0004659143160097301,0.2646065056324005
624,0.00034554905141703784,0.26483583450317383
625,0.0006174808368086815,0.2647237181663513
626,0.000396373521653004,0.2639410197734833
627,0.00037247210275381804,0.26348569989204407
628,0.0003479639781289734,0.2632097601890564
629,0.0004581068133120425,0.26308777928352356
630,0.00038200414564926177,0.2630824148654938
631,0.0004798136797035113,0.2631201446056366
632,0.0004051551077282056,0.263304203748703
633,0.0003607180406106636,0.2633374333381653
634,0.000367703123629326,0.263245165348053
635,0.0003828903572866693,0.2630549669265747
636,0.0045176690618973225,0.2638983428478241
637,0.0005383240131777711,0.2825831174850464
638,0.0008081621417659335,0.2991248071193695
639,0.002042593914666213,0.29934003949165344
640,0.0004201696501695551,0.28954702615737915
641,0.0008769034684519283,0.27519044280052185
642,0.0003646102632046677,0.2665175795555115
643,0.0008512244603480212,0.2653079032897949
644,0.0007765433183521964,0.26780936121940613
645,0.00040324131259694695,0.26917484402656555
646,0.0004905680689262226,0.2694534659385681
647,0.0004236074091750197,0.26904886960983276
648,0.00042905990267172456,0.26871731877326965
649,0.0005416341446107253,0.268093079328537
650,0.0009820116174523719,0.26654741168022156
651,0.000593389333516825,0.26325035095214844
652,0.0004017406463390216,0.26094213128089905
653,0.00031579971982864663,0.25988253951072693
654,0.0004886845563305542,0.2593618333339691
655,0.0007169201708165929,0.2600889503955841
656,0.00037793714727740735,0.26050102710723877
657,0.0003712449106387794,0.2609309256076813
658,0.0004313287863624282,0.2617100179195404
659,0.0004913557313557249,0.2627880573272705
660,0.0003951947146560997,0.26357877254486084
661,0.0003068784390052315,0.26386764645576477
662,0.0004220105693093501,0.2636440098285675
663,0.00040909176459535956,0.2626766860485077
664,0.00031008614314487204,0.2615516781806946
665,0.0006316264189081267,0.2604817748069763
666,0.0003478566213743761,0.26010850071907043
667,0.0003717036233865656,0.2600051760673523
668,0.0003538574783306103,0.2600284516811371
669,0.0003557082454790361,0.25988098978996277
670,0.00037526210871874355,0.25973835587501526
671,0.0004914824676234275,0.2594819664955139
672,0.0003053429027204402,0.259309321641922
673,0.0003380767011549324,0.2590506076812744
674,0.0003042875323444605,0.25867506861686707
675,0.0003702209432958625,0.2583863139152527
676,0.00038465459510916844,0.25825923681259155
677,0.0004351721472630743,0.2579052448272705
678,0.0003055526103707962,0.25756925344467163
679,0.0005852855938428547,0.25748494267463684
680,0.0003893914763466455,0.25787752866744995
681,0.0002990346147271339,0.25834742188453674
